text,label
sab fixing hoti hai jammu ki pm aur aatankwadiyon ke bich me ,CAG
yaha ek sipahi ki chita thandi ho nhi paati k dusri dukhad khabar samne aa jati h mt baandho mere desh k sainiko ko aye sarkar ye sher h kbhi inhe bhi shikar pr bhejo ,CAG
warna jaise wo baar bar attack karte hai hamare army ko har roz waha attack karna hoga,OAG
gandhi nehru family kelia congresi desh ko khud ke maa behno nki v nehi chhodenge eslia to jaha v dekho desh birodhi awaj waha congres ki samarthan jarur milta he exmpl jnu burhan wani pathar waj cergical strike me sabut mangna behnchodio ar kitna niche giroge kuch to sarm karo kavi to desh kelia jio,OAG
abhi tublight baki hai sale log ka fuze ura diya jayega,CAG
apnai haath main hai jo dill karay wo data batao dunyain jantii hai kitnai log bekar hogay demonetisation say,CAG
performance in media kbhi isne ye khaya isne ye pita karara nawab mileage are mai to khaya hu ye media dikhana kya chahta hai  kisi,CAG
ye sb politicians krwate hai kyuki inhe to jana ni jan dene inhe bs vote bank dikhta hai,CAG
modi bhi suvar loko ka satha detahe india ko barbad kardega,OAG
pakistani logic daud majeed agar case jeet jata to kya bolta be saale gand fat gayi to bahane bana raha hai,OAG
chutya tuna kabhi ram pooja ke hai ,CAG
annaji kuch bjp ke baarein mein nahin bolenge andolan nahin nikalenge lokpal black money kuch to naatak banta hain ,OAG
inamen itnaa atmasamman bachaa kahan he qi ye purv phogiyon se aankh mila sake ,OAG
sarhad par dehshatgardon kaa qabza he mulk pe jhuthe hamadardon kaa qabza he  ek ke badale das sar kii ummid na rakh dilli tujh par namardon kaa qabza he ,CAG
tin tlaq or gou raksha me janta koi uljha kr apni roti sek rhe h iufufufb i hate poltics,CAG
rahul gandhi ka tatta hai india tv tum uski jhaant ke baal ho behan ke lodo tum bas rahul gandhi ka loda apni gaand me lekar ghumte raho,OAG
ye bhi khoj kaa vishay he ki modi ji ke koun se aise kaam he jinase janata khush ho kar bampar bahumat de rahi he kyon ki naa manhagaai ghati naa kisaan aatmahatya rukii naa bhrishtachar kam hua naa gundaraj khatm hua naa nokarshahi khatm hui naa kashmir ke halaat badale balki bad se battar hue naa pakistan par shikanja majboot hua naa china ne aankh dikhaani band kii naa aatankwaad kaa khaatmaa hua naa rojgaar bade naa kisaanon ko unka samarthan mulya mila naa garibo ke liye kalyankari yojanaayen bani naa kalaadhan waapas aayaa naa notebandi se logon ko phayda hua naa videshi dauron se laabh mila naa congress ke damaad par kaarywahi hui naa g ghotaale ke doshi jail gayi naa koyala ghotaalaa karne vaale jail gayi naa kaamanwealth game ke gunaahagaar jail gayi naa ganga saaf hui naa rail durghatnaye rukii naa congress mukt bharat hua balki congress yukt bijepi ho gai naa vijay maalya ko pakadaa gaya naa lokapal ko paas kiya ulte rti ke adhikaar kaam kiye naa shiksha ke kshetra main koi sudhaar hua ulte bajet kam kiya naa swathy ke kshetra main koi sudhaar kiya naa sarkari hospital kii sthati sudhari naa sabakaa saath sabakaa vikaas hua  to kya badla  saal main jo janata itnaa khush he ki har chunaav main bijepi ko bampar bahumat mil rahaa hai or bharat me bijepi ecchhatra raaj kii taraf bad rahi he bijepi sirf hindu muslim ko ladane ki raajnneeti kar rahi he wo bhi sirf vot bank ke liye or satta paane ke liye kya koi he jo is paheli ko samaj sake aapke jawaab kaa intjaar he is post ko dekhakar ab bijepi ke chamachon baukhala ke apane maa behan or baap kaa parichay denge  dhanyavad jai hind,CAG
bhai dimag tumbhilagaao main hindi main tipkar rahaa tha lekin english main ho gaya itane akshar hindimain tipkarke main vekency kly english main likhuunga kya  thodaa to dimag lagaate yaar ki saamne vaale se typing mistek ho gai hogi zaraamere vaikensi kly padhakar dekho to hindimain vekency hi hoga,OAG
aatankwaad ke pahchaan ke liye kutton kaa naam hi kaaphi he pakistani naam matlab antkavaadi,OAG
baki state k log padhe likhe nai h tumhari modi se dushmani h bas,NAG
galte ho gay bhae  sentimetar ko inch samang bethe,CAG
doston modi jee pm banne ke bad atal jee ki tarah pilpile pm ho gaye hain aur america ke pochhlaggoo ban gaye hain modi jee shayad samajh nahi parahe hain ki bharat ki janta jitna jaldi sar par baithati hai utna hi jaldi sar se utar kar phenk deti hai arvind kejriwal ka udahran samne hai desh ko bhashan nahi action chahiye modi jee indira gandhi ki tarah opposition me unke level ke leader na hone ka maza le rahe hain par ab parishthit badal gayi hai modi jee ke na chahne ke bavjood up ki janta aur up ke mla logo ke dabav ke karan yogi jee up ke cm hain aur ek real nayak ki tarah action man bankar up aur desh ki janta ke dilon par raj kar rahe hain ab kanhi aisa na ho ki  ke pahle bharatvasi kanhi modi jee ko phirse gujrat ka cm aur yogi jee ko bharat ka pm na banade vaise bhi yogi jee abhitak mp gorakhpur se hain,CAG
ha bhai sare k sare media house khareed liye total  years rule kia h bjp ne india me and baki  years congress but paisa sirf bpj k pas hufduffb kab nikloge apne shell se,CAG
inko best reply yhi hai ki inki baaton ko ignore kr de kyu ki jinke dimag hota nhi unki baaton ka rly dena pglpanti hufd,OAG
sir prachar kariye mcd ke chunav sir par hai,CAG
kabatak sarkaar janata ko murkh banaati rahegi sena ke shahid par juta ashwasan de kar,CAG
ye kaun hai jo modi se jawab mang raha hai hasne already ek surgical strike aur myanmar mai cross border terrorism khatam kiya kaun hote hai congress jawab mangne ke jiske sarkar mai na jane kitne jawaan maut ke ghat utar gaye par jawab dene wala koi na thaa ye  inch  inch kya laga rakha hai tumhare pichwade mai zayda dum hai to jo bhi mooh chala rahe hai pehle in sainko ke account mai kuch donation do taki unka pariwar sambhal sake apne zimmedari nibhao pehle,OAG
abey jhaath bhar k fuckistan woto waqt bata hi dega k ab bhi tumari chuai krk  mulk paida karne ki taqat h ham me kabhi america to kabhi china k feke tukdo pe palne wale begairato aukat hi kya tumari news dekha kar apne fuckistani media ka bahut badi mugalte me h tu jaheel ,OAG
insan jo kahta hai wahi us ki pahchan hoti hai,NAG
 par rhgi bjp,OAG
ary bai kutta kutty ko dekh kar bolta he hy kabutrun sy darny waly surgical strike ke bat karty hen,OAG
congresswale bhi aisi chatugiri ke bol nahi bol sakte  wah kya baat hei ,OAG
amma,NAG
re ko compare mat karo  refinement ke naam mein dhabba hai re,OAG
itne me to undertaker ki bhi entry ho jaye gi,NAG
aap jaison ke upar kaise chode jo kisi maansikta se grasit ho sar aakhir aap jaison ko to keval modi virodh or jatiy santulan main mazaa sa aane laga hekerala ke mudde par kitni dibet kii he hamane bhi dekhi he,CAG
jis din pakistan ki koi news nhi hoti lagta h india m us din zee news ndtv times now koi nhi dekhta,CAG
apne new ka tv screen par co no de dijiye,NAG
esi tarah chalta rahega jisse ye hoga kuch vote unhe milenge kuch vote yaha milenge surgical strike k nam per,CAG
isaki auqaat kitni he film industry main wo isaki filmo kaa haal dekh ke pataa chal jaataa he ghatiya insaan,OAG
chor party aap,OAG
ab wo samay aa gaya he ke bhartiya sena dushman ko munhtod jawaab de  jai hind ufeeuff,CAG
or gujarat kis naam se janaa jaataa he ,CAG
o bhai reham kar,CAG
pata sab h bhai lekin exect thodi yad rahta h ,CAG
puri pakisatn sab gand utha k nmaz padhenge tab crore indians pakistanion k gand marenge teri ma behen ki chut bhut gori hai uspe hum log jyada time denge tumhare jaise saale ki bhut jarurat hai mujhe teri chuth aur gand dono v to marni hai mujheufufufufuf,OAG
muhammad sb koi naya dharm nahi laye the ye wahi shaashvat dharm ya sanathan dharm tha jo yaha mahatma budh shri ramchandr ji shri krishn jijesus christ or sabhi mahapurush unse pehke la chuke the srf iski language sanskrit se badal kr arabic ho gayi thi bcoz arab wale arab me hi accept kr skte the is dharm ko jese hme yaha hindi me hi smj ayga,CAG
bahut badhiya pehali baar galat faisle dene ke liye jaj ko saspand kiya gaya  agar court sahi time pe sahi faisle de to aadhe se zyada corruption bina kuch kiye hi khatm ho jaye ,CAG
bc tum news room me baith k news banate raho bas bahr aake dekho bharat badal rha h,OAG
mera desh badal rha h aage nikal rha h,CAG
hahaahh kejriwaal pm bna to itne raite ka ambaar lga dega ki poor hindutaan raitamay ho jayega ,OAG
jeet or haar kyuu is khel me gum ho modi iraadaa or vaada kahan he jo tumne kiyagalatarahami me mat jeeyo modipublic he sab jaanati he,CAG
agar dikha denge to bhi aap logo ko vishwas nahi hoga aur saboot mangenge,CAG
aapi logon kitni bi bhadas nikalo kyu ki modi sarkar ghode bechkar soyi hai nahi aatankiyo per koi karvahi dikhayegi nahi naxlio pe kyu ki hamare grih mantri aur pm sahab ko kuchh bhi samaj nahi aata hai kyu ki kashmir me vo log mehbuba ki god me bethe hai aur chhatis ghar me jinhone election ke farmyan funding di hai vo khanij mariya naxlio ko aur rajkiy parti dono ko chhanda dete hai is liye hamare javano ki halat ye he,CAG
saale politicians ka koi aur kaam nai hota khaas kar jo center me hote hai pura ka pura paanch saal isi me guzaar dete hai kv up kv bengal kv delhi kv rajasthan pm nahi hai party k advertisement dalal no  hai ,OAG
karnti kari k photo lagavo jo desh k liye sahid huve he ,CAG
teri maa ki choot lalu,OAG
gandu number  ye bhadwa nahi sudhrega iski to gand pe  lat maro aur gino ,OAG
muslmaano chup rho tum sb tumne bta diya yeh desh tumhara nai h,OAG
 premvivaah  manachaaha pyaar  kaamkaarobaar  pati  patni main anban   lav marij vaseekaran sautan dushman chhutkaaraa pati patni anban gruhaklesh karja mukti  niqusantan ek baar phone jarur kar call now ,NAG
mommmd bhai pahale camment pdh le or bhag ja yaha se ,CAG
toh ya toh aap kah rahi hai ki pappu chutiya sala failed hai politics me agar nahi hai toh wo sala chutiya pappu murkh aur agyani hai ,OAG
behoooosh maharaj,CAG
azaan kii awaz sunakar shaitan bhaagta he,CAG
satta ke nashe main vivek bhoolanaa isko kehete he netaji umr bhar sir par suraj nahin tapata dhalataa bhi he,CAG
 saaal me sirf desh peeche gayaa hai har maidaan me modi ji sirf feetaa kaate hain,CAG
yah log bhai delhi walo yeh to kaam ki jagah kuchh aur hi start ker kiya aap ki govt ne lagta hi ab delhi walo to kuchh bhi free me nahi milega,CAG
isamen is bechaare kaa koi kasoor nahin he iske to munh main hi babaasir he,OAG
modi ki bibi aj bhi whi hain modi ko halala nhi karana pda modi aur unki bibi ek misal hai,NAG
tu chinta mat kr bhosdiwale hum khush hai modi se modi modi,OAG
modi raj kanjar raj,OAG
modi aur rajnath kab tak ninda karenge fir aap aur manmohanj me koi fark to nahi hai na ,CAG
bhai lado mat apne man ki tasalli ke liye ye link dekh lo,NAG
lalu kutta mchd,OAG
koi bhi kuch kah saktaa he is desh main lekin bhaand media ise chhapati kyon he,CAG
pariwar jab toda jata hai toh nuksan toh hota hi hai desh ki sanskrti me kaha gaya hai,CAG
ab main gali galauz krne walo ka to jawab bilkul nhi de sakta jo mann kare socho tumhari marzi,CAG
badi problem hai yaar,NAG
accha jog hay gujarat se up ka rijalt chapke aayga,CAG
ravish bhai maine rjio money ap se dth kl recharge kiya th mere account se paise bhe debit hogaya pr recharge nahi hua aisa hai modi ka digital plan,CAG
sabsidi dhire dhire khatm kar degi modi sarkaar achche din cone se he aaj tak samaj nahi aayaa achche din kab aayege,OAG
 main pradhanmantri pad ke daavedaar kaa naam hai  samaj jaaon agar voh banate hai to har ek go mata ko do niji surakshakarmi degi sarkaar,CAG
y to bil kul jhot bolne per lage huy h,CAG
bjp main phir aap log kangrs ke netaavo ko bjp main lete kyo he main kangrs samarthank nahi par aapkaa baat bhi hazam nahi ho rahi he,CAG
ndtv aajtak aur abp tino congress ka paaltu kutte haingaddar sale rabish randi ka aulad,OAG
jin logoko modi se kuch problem hai na agli baar rahul gandhi ya mamata ya arvind ke vote dena bhai acha hoga desh ke liye bohot acha hoga v,NAG
abe abp wale tujhe kya tu fake news chalayega aur hmlog maan lenge,CAG
kya phool jhad rahe hai munh se vaah vaahue,CAG
isse kuchh nhi hoga agar khuli chhut mili h to barbad kro in pakistanio ko,OAG
jay maa bharti sp congress fail hogi,OAG
bhakton ke rashtravaadi papa kii dulhaniyaan ne bif khaaya lekin bechaare bhakt kuch nahi kar paa rahe aaj bhakton ko akhlaaq yaad aayega,CAG
or lopange pakistan se aap jitnathalam karsakatehokashmirayon parkerlo lekin paak sena katam kuchh nahin bagadsakaten mazidlaashen tahanekelebahi tayararho,OAG
beta hum hindu hai tum thode na masjid me pooja karate ho,CAG
to gayatri matra se baaki log hi suruwat kar ke acha sandesh d le,CAG
kunal tu lgta h real me kisi janwar ki hi aulad h insaan ki shakal h sirf tere baap ki apni maa se puchna to zara bewakoof kahi ka janwar k lye insaan ko marne wala jahil kahi ka,OAG
congress ka muh se ye sb bt sunne m acha nhi lgta h,CAG
retweeted ndtv videos ndtvvideos humlog  ganga safai sarkaar kaa hi jimmaa  httptcoplttqengl,NAG
inch wala seena ab  ka ho gaya h bhaiyo ye to jante hi ho aap log  wala kis kaam aata h,CAG
rohit ji hamari soldiers job sahid hote hai to bohot dard hota hai govt ko ab kuch korna chahiye kiya humri sena aisehi apna bolidan deti rahenge,CAG
duniya me gadho ki kami nahi hai are bhai cm house me kuch bhi krwaye uski mrji tujge kya bhai kuch maulana pagal ki trh baat krta hai ,OAG
isko kehte hain surgical strikes hum loc ki dosri taraf se goli bhi mar sakte the lekin har bar in kutton k sir kaat te hain taanke pata chale ghar me ghuss k mara hai,OAG
bekaar k kaam chor k kuch dhang ka kaam kr,OAG
landu media h india k sale desh me hi foot paa rahe h,OAG
band karo ye news dikhaanaa jab hamaari sarkaar is par koi karwai hi nahi karata,CAG
mein bhi wahi kah raha hu galat ko galat manna chaiye  sahi ka support karo ,CAG
sahi cmnt sirf ninda he karte he ye log ,CAG
actually humari sarkar ki koi radniti nahi hai aur aapki modiparisti ko bhi thu hai sahab jo ab bhi desh se uper modi ko rakh rahe hai,OAG
or jo farji degree lekar gum rahaa he,CAG
yahi hoga jab ham desh ki na sochakar ak pradesh vishes ki rajniti karne walo netao ki jitayege,CAG
pataa nahin kab degaa makul jawaab yah bhi pataa nahin degaa bhi yaa nahin bhi degaa abaki baar to gruhamantri ne jabaan se bhi hamalaa nahin bolaa naa hi pradhanmantri ne,CAG
note use karna citizen ka hakk hai uska private property nahi hai,CAG
jo log raashtragan main khadey nahi ho sakate vande maataram ga nahi sakate suryanamaskara kar nahi sakate bharat ke samvidhan ko maanate nahin bharat mata kii jai bol nahi sakate aise gaddaaron ko bharat main rahane kaa koi haq nahin he vande maataram bharat mata kii jai,CAG
s comnt ka screen shot le k save krlo  mri bat  sahi sabit hogi ,NAG
jai ho modibhakton kii  rupaye kaa gas silendar ho gaya bainko main apana paisa tex de ke lo or vot do,CAG
are maadar chodo kya bayaan diya manish sisodiya ne yah to bataao bada yaa chota gomzi rathod sanyam m parmar,OAG
wo to jumla tha asal me  inch ki zuban ha sina nhi ,CAG
bhartiya juthi party urf bhartiya danga party kii sajeesh rachi hui he par public kii samaj main aa gaya he ki kya chakravyuuh he,OAG
bap re,CAG
jediu ne maang kii ki loksabhaa main vipaksh kaa netaa congress se hona chahie,NAG
me ek muslim hu me batana chata hu ki ye tlaak nhi hui ek baar me  tlaak nhi hoti he quran ko dekho kisi se fatwa lene ki zrurat nhi he youtube par puri jaankari miljayegi hindu bhai bhi dekhe,NAG
agar aap berozegaar he yaa job nokari karte he ore part time job karke    rs fixed income kamanaa chaahate he to aaiye digital india ke is revolutionary concept se judiye or ghar se operate karke lakho kamaaye duniya ka pehle zero investment ka international mlm business worldwide join hone ke liye aap apane phone ke playstore main champcash likho or us app ko apane mobile main install kar lo  ab app par click karo or sign up par click karke apni ditels bhar do sponsor id poochhega vahaan par  daal do is id   ko khaali paper par likh len aage jarurat packegi complete champcash challenge aur apna id activate karke business se jud jao  legal income transfered in personal bank account through neft once a month,NAG
teri bhen se bhi kar lenge shadi sale use randi bna denge,OAG
kahi pakistan ke nazaij aulad to nahin ho tum log,OAG
oye samajwadi kuttey wala remark to congrass ka chamcha khadgey ne diya tha na ki modi ney doosri baat tujhey kya fadak padta hai  tu to waisey hi mullu goonda ka paltu kutta hai,OAG
are miya bhai  jara chup hoja  sale mohammed,OAG
ye congress vapasi ki drama tho nahimcongres bjp sp sab bhai melke rach rehe hai congress vapsi,OAG
kuch to shrm kro,OAG
bhagwaan uski atma ko lambi umar de aur wo sar sar kr marey,OAG
aur tu dalali kar rha kya ye share kar ke,CAG
bhai  cr nhi  crore shayad apko acche se pata nhi,CAG
malik khan janta ne to bata diya  ko to resault ayega sp bsp aur congress milkar  seat bhi nhi hongi,OAG
